,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
132945,3525794,-5.0,164385.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,,100.0,535.0,,,,,,,,Found,Found,Mac OS X 10.11,firefox 56.0,24.0,1152x720,match_status:2,T,F,T,F,desktop,rv:56.0
25038,3056218,-5.0,111871.0,,,0.0,0.0,,,3.0,0.0,92.20999908447266,NotFound,52.0,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,2736x1824,match_status:2,T,F,T,T,desktop,Windows
44972,3093148,-5.0,147416.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,193.0,280.0,,,,,,,,Found,Found,Mac OS X 10_8_5,safari generic,24.0,1280x800,match_status:2,T,F,F,F,desktop,MacOS
8289,3016731,-5.0,115322.0,,,-26.0,-30.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,574.0,401.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
139405,3551736,-10.0,57198.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,27.0,-300.0,Found,Found,166.0,,312.0,161.0,,,,,,,,Found,Found,iOS 10.3.1,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
32408,3070497,-25.0,112531.0,,,5.0,-32.0,18.0,-30.0,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,317.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,142.0,Found,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,F,F,mobile,iOS Device
18218,3041221,-80.0,32835.0,0.0,0.0,9.0,-5.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,12.0,410.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 63.0,24.0,1920x1200,match_status:2,T,F,T,F,desktop,Windows
139487,3552069,-5.0,152749.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,563.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
129479,3512441,0.0,791.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,410.0,161.0,,,,,,,,Found,Found,Mac OS X 10_13_3,chrome 66.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
18880,3042850,0.0,2739.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,,100.0,549.0,,,,,,,,Found,Found,Linux,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,
81454,3250143,-5.0,230931.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
57351,3118723,0.0,244832.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome generic,,,,F,F,T,T,mobile,Moto G (5) Build/NPP25.137-38
124076,3480054,-5.0,112473.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,Mac OS X 10.12,firefox 59.0,24.0,4096x2304,match_status:2,T,F,T,F,desktop,rv:59.0
65073,3155590,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13675,3030453,0.0,61756.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,633.0,500.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 61.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
134729,3532022,-45.0,621.0,,,1.0,-1.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,410.0,533.0,,,,,,,,New,NotFound,Windows 7,chrome 66.0,24.0,1920x1200,match_status:2,T,F,T,T,desktop,Windows
49074,3099399,-5.0,32495.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,548.0,394.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
13351,3029516,-5.0,75587.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,312.0,277.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
96114,3333836,0.0,113236.0,,,0.0,0.0,,,0.0,0.0,94.29000091552734,NotFound,,-420.0,New,NotFound,166.0,,215.0,472.0,,,,,,,,Found,Found,Mac OS X 10_13_3,safari generic,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
32224,3070185,-5.0,115136.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,225.0,,153.0,563.0,,,,,,,,Found,Found,,safari generic,,,,F,T,T,F,desktop,
126572,3495526,-45.0,623219.0,,,,,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,427.0,563.0,,,,,,,,New,NotFound,,chrome 60.0 for android,,,,F,F,T,F,mobile,Y635-L03 Build/HuaweiY635-L03
136499,3540477,-5.0,79603.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,290.0,305.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
76975,3225917,-5.0,69736.0,2.0,0.0,3.0,0.0,,,2.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,15.0,290.0,401.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
6806,3012640,-15.0,73624.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,HUAWEI
103287,3372346,-10.0,96321.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
4694,3006324,-35.0,233662.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,563.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,T,mobile,
88695,3285258,-15.0,183932.0,0.0,0.0,4.0,-30.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,13.0,266.0,127.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,F,desktop,Windows
5008,3007396,0.0,107196.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,215.0,489.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
91777,3303364,-5.0,216183.0,,,0.0,0.0,,,0.0,0.0,91.8000030517578,NotFound,52.0,,New,NotFound,225.0,15.0,176.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,
53867,3107662,-5.0,157506.0,,,7.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,529.0,549.0,,,,,,,,New,NotFound,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
52282,3103888,-5.0,120692.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,T,desktop,Windows
42976,3089608,0.0,110742.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,600.0,,,,,,,,Found,Found,Android 7.1.2,chrome 63.0 for android,32.0,,match_status:2,T,F,T,T,mobile,Pixel
79016,3238153,-5.0,161492.0,0.0,0.0,0.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-600.0,Found,Found,166.0,,529.0,216.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
88405,3283720,-5.0,303086.0,0.0,0.0,19.0,-100.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,13.0,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-A300H Build/LRX22G
35837,3076770,-5.0,123233.0,0.0,0.0,17.0,-19.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,12.0,410.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1680x1050,match_status:2,T,F,T,T,desktop,Trident/7.0
37186,3079291,-5.0,259155.0,,,0.0,-4.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,15.0,542.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
58796,3123996,-10.0,84542.0,,,-3.0,-6.0,,,,,100.0,NotFound,45.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,T,mobile,SM-A300H Build/LRX22G
29202,3064448,0.0,284461.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,15.0,100.0,549.0,,,,,,,,Found,Found,iOS 10.2.1,mobile safari 10.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
71324,3194498,-5.0,129185.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari 11.0,32.0,2732x2048,match_status:1,T,F,F,F,mobile,iOS Device
89955,3291791,-5.0,401409.0,0.0,0.0,0.0,-18.0,,,0.0,0.0,100.0,NotFound,33.0,,Found,Found,225.0,15.0,384.0,561.0,,,,,,,,Found,Found,,chrome generic,,,,F,F,T,F,desktop,ZUUM_ZEN_I Build/LRX21M
124648,3483888,-20.0,276348.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,15.0,176.0,595.0,,,,,,,,New,NotFound,,chrome generic for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
105552,3382430,-10.0,168444.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,266.0,305.0,,,,,,,,New,NotFound,,chrome 65.0,,,,F,F,T,F,desktop,Windows
23166,3052347,-5.0,75260.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,277.0,368.0,,,,,,,,New,NotFound,Mac OS X 10_12_6,safari generic,24.0,1280x800,match_status:2,T,F,F,T,desktop,MacOS
65475,3159070,-5.0,88148.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,410.0,533.0,,,,,,,,New,NotFound,Windows 8.1,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,Windows
43012,3089681,-40.0,157566.0,,,0.0,-5.0,,,0.0,0.0,100.0,Found,62.0,,Unknown,,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,F,F,desktop,rv:11.0
52746,3104880,-10.0,262059.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,63.0,-300.0,Found,Found,166.0,,193.0,600.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,F,T,desktop,Trident/7.0
38751,3081928,-5.0,119068.0,,,1.0,0.0,,,0.0,0.0,96.66999816894533,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 63.0,,,,F,F,T,T,desktop,
74925,3213980,-25.0,196725.0,,,12.0,-51.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,12.0,266.0,541.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,F,mobile,
57219,3118304,-5.0,66986.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,215.0,280.0,,,,,,,,New,NotFound,Windows 10,edge 15.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
136863,3542571,-10.0,381530.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,305.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,
23436,3052959,-5.0,130450.0,,,0.0,0.0,,,0.0,0.0,94.1999969482422,NotFound,52.0,-480.0,New,NotFound,166.0,,454.0,222.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
122623,3472365,-20.0,230211.0,,,0.0,-1.0,,,,,100.0,NotFound,64.0,,Unknown,,225.0,,153.0,325.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
80491,3245522,-10.0,42449.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 64.0,,,,F,F,T,F,desktop,Windows
138783,3548590,-10.0,1326.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,27.0,,Found,Found,,,,,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
10792,3023443,-25.0,72745.0,,,13.0,-34.0,27.0,-100.0,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,12.0,317.0,333.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,119.0,Found,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
4889,3007030,-5.0,27317.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,542.0,333.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
115533,3432740,-5.0,222915.0,,,1.0,-1.0,,,,,100.0,NotFound,64.0,,New,NotFound,225.0,,176.0,595.0,,,,,,,,New,NotFound,,chrome 65.0 for android,,,,F,F,T,F,mobile,moto x4 Build/OPWS27.57-40-6
91260,3300176,-5.0,295370.0,,,4.0,-4.0,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
12071,3026624,-5.0,143704.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-420.0,Found,Found,166.0,,277.0,266.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,F,mobile,iOS Device
39562,3083374,-5.0,310334.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,421.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
139250,3550882,-20.0,60969.0,3.0,0.0,2.0,0.0,,,3.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,612.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
36451,3077823,0.0,23441.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
52078,3103529,-5.0,44891.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,49.0,-300.0,Found,Found,166.0,,348.0,391.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 63.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
42859,3089415,-5.0,17451.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,Found,52.0,-480.0,Found,Found,166.0,,312.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
133143,3526150,-5.0,586021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,-360.0,Found,Found,166.0,,621.0,611.0,,,,,,,,Found,Found,Mac OS X 10_9_5,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,F,desktop,MacOS
137930,3546531,-10.0,656.0,0.0,0.0,,,,,0.0,0.0,100.0,Found,27.0,,Found,Found,,,,,,,,,,,,Found,Found,,,,,match_status:2,T,F,T,F,desktop,
71347,3194559,0.0,80942.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.2.2,mobile safari 11.0,32.0,2436x1125,match_status:1,T,F,T,T,mobile,iOS Device
42405,3088637,-5.0,250745.0,0.0,0.0,2.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,542.0,489.0,,,,,,,,Found,Found,Windows 10,chrome 63.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
51209,3102140,-20.0,204917.0,,,7.0,-7.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
57089,3117845,0.0,293728.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,T,T,T,desktop,Trident/7.0
132702,3525288,-5.0,77555.0,,,0.0,0.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,,100.0,535.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
77676,3229746,-5.0,5035.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,-300.0,New,NotFound,166.0,,529.0,256.0,,,,,,,,New,NotFound,Android,chrome 64.0,24.0,855x480,match_status:2,T,F,T,T,mobile,
6127,3010832,0.0,129788.0,,,-7.0,-8.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,390.0,549.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari generic,32.0,1334x750,match_status:2,T,F,T,T,mobile,iOS Device
50546,3101204,-5.0,536861.0,0.0,0.0,3.0,-10.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,15.0,242.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G800F Build/MMB29K
45697,3094284,-5.0,95144.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
72861,3202984,-5.0,327298.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,427.0,595.0,,,,,,,,New,NotFound,,samsung browser 6.2,,,,F,F,T,F,mobile,SAMSUNG SM-J730GM Build/NRD90M
129084,3510358,-5.0,310331.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 66.0,,,,F,F,T,F,desktop,Windows
110428,3403009,-10.0,155143.0,0.0,0.0,8.0,-100.0,,,-10.0,-100.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,645.0,214.0,,,,,,,,Found,Found,Windows 10,ie 11.0 for desktop,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
10430,3022594,-10.0,68852.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,193.0,278.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
63135,3145166,-45.0,189187.0,0.0,0.0,10.0,-16.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,166.0,15.0,321.0,333.0,,,,,,,,Found,Found,Android 7.0,chrome 58.0 for android,32.0,1280x720,match_status:2,T,F,T,F,mobile,LG-M210 Build/NRD90U
141509,3562496,-5.0,102626.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,-300.0,New,NotFound,166.0,,633.0,600.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
132528,3524787,-5.0,149114.0,,,0.0,-12.0,,,,,100.0,NotFound,64.0,-300.0,New,NotFound,166.0,15.0,352.0,161.0,,,,,,,,New,NotFound,iOS 11.1.1,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
10102,3021675,-15.0,,,,,,,,,,,NotFound,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
86678,3274007,-25.0,124323.0,,,0.0,0.0,,,,,100.0,NotFound,33.0,,Unknown,,225.0,,266.0,469.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
49671,3100099,-25.0,67960.0,,,6.0,-34.0,27.0,-32.0,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,12.0,317.0,214.0,252.0,14.0,IP_PROXY:TRANSPARENT,15.0,321.0,142.0,Found,New,NotFound,iOS 11.2.1,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
40342,3084873,0.0,78468.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,542.0,214.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 63.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
143466,3573299,-5.0,41278.0,,,1.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,13.0,529.0,161.0,,,,,,,,New,NotFound,Windows 10,chrome 66.0,24.0,1366x768,match_status:2,T,F,T,F,desktop,Windows
130628,3517591,-5.0,122446.0,0.0,0.0,0.0,-5.0,,,0.0,0.0,100.0,Found,52.0,,Found,Found,166.0,13.0,216.0,214.0,,,,,,,,Found,Found,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
75559,3217462,-10.0,480187.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 63.0 for android,,,,F,F,T,F,mobile,ME301T
38755,3081939,-5.0,69016.0,,,13.0,-23.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,13.0,122.0,214.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
140566,3558021,-5.0,184486.0,,,0.0,-5.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,15.0,290.0,325.0,,,,,,,,New,NotFound,,opera 53.0,,,,F,F,T,F,desktop,Windows
10271,3022181,0.0,61616.0,0.0,0.0,3.0,-9.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,352.0,161.0,,,,,,,,Found,Found,iOS 10.2.1,mobile safari generic,32.0,2208x1242,match_status:2,T,F,T,T,mobile,iOS Device
79191,3239196,-5.0,105797.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,60.0,New,NotFound,148.0,,220.0,358.0,,,,,,,,New,NotFound,,safari generic,,,,F,T,F,F,desktop,
120056,3457338,-5.0,70316.0,,,24.0,-15.0,,,,,100.0,NotFound,64.0,-420.0,New,NotFound,166.0,15.0,321.0,222.0,,,,,,,,New,NotFound,iOS 11.3.0,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
10973,3023866,-5.0,50109.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,533.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
22307,3050463,-5.0,230860.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,348.0,549.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1600x900,match_status:2,T,F,T,F,desktop,MacOS
80269,3244266,-5.0,62567.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,617.0,161.0,,,,,,,,New,NotFound,Mac OS X 10_11_6,chrome 63.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
53840,3107624,-5.0,373134.0,,,0.0,0.0,,,,,100.0,NotFound,25.0,,New,NotFound,225.0,,290.0,401.0,,,,,,,,New,NotFound,,chrome 59.0 for android,,,,F,F,T,T,mobile,GT-S7390
35556,3076289,-20.0,,,,,,,,,,100.0,NotFound,49.0,,Unknown,,,,,,,,,,,,,New,NotFound,,,,,match_status:2,F,F,F,F,,
94140,3321297,-5.0,32201.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,204.0,222.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,,match_status:2,T,F,T,T,desktop,Trident/7.0
85490,3268235,-5.0,1267.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,216.0,161.0,,,,,,,,Found,Found,Windows 8.1,chrome 63.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
103214,3371884,0.0,3148.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,41.0,-300.0,Found,Found,166.0,,633.0,256.0,,,,,,,,Found,Found,Android,chrome generic,24.0,1280x720,match_status:2,T,F,T,T,mobile,
69470,3183813,-5.0,147088.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 63.0,,,,F,F,T,F,desktop,Windows
9478,3020089,0.0,94776.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,HUAWEI Y520-U03 Build/HUAWEIY520-U03
142160,3565853,-5.0,203289.0,,,0.0,0.0,,,,,100.0,NotFound,27.0,,New,NotFound,225.0,,290.0,638.0,,,,,,,,New,NotFound,,chrome 66.0 for android,,,,F,F,T,F,mobile,F5321
79545,3241150,-5.0,272737.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,New,NotFound,225.0,15.0,266.0,127.0,,,,,,,,New,NotFound,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-J730GM Build/NRD90M
112251,3414099,-5.0,233437.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,64.0,,Found,Found,225.0,,176.0,127.0,,,,,,,,Found,Found,,chrome 64.0 for android,,,,F,F,T,F,mobile,Hisense F102 Build/NRD90M
